SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_GroupCommod_Desc,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,Year_ID,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_ID,Timeperiod_Desc,Amount
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,3,"Annual",19,"MY Jun-May",47.651
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",1,"Jan",3.115
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",2,"Feb",2.864
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",3,"Mar",5.27
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",4,"Apr",6.034
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",5,"May",2.626
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",6,"Jun",5.186
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",7,"Jul",3.743
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",8,"Aug",3.838
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",9,"Sep",2.557
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",10,"Oct",1.672
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",12,"Dec",0.667
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,3,"Annual",19,"MY Jun-May",19.1
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",1,"Jan",1.049
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",2,"Feb",0.166
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",3,"Mar",0.167
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",5,"May",0.055
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",6,"Jun",0.036
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",7,"Jul",0.029
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",8,"Aug",0.11
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",10,"Oct",0.031
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",12,"Dec",0.152
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,3,"Annual",19,"MY Jun-May",0.604
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",3,"Mar",0.187
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",5,"May",0.059
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",6,"Jun",0.222
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",7,"Jul",0.303
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",8,"Aug",0.283
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",9,"Sep",0.019
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",11,"Nov",0.039
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",12,"Dec",0.039958
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,3,"Annual",19,"MY Jun-May",1.152958
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",2,"Feb",0.11
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",3,"Mar",0.051
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",4,"Apr",0.053
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",5,"May",0.033
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",7,"Jul",0.201
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",8,"Aug",0.017
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",9,"Sep",0.007
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",10,"Oct",0.267
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,1,"Monthly",12,"Dec",0.149
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1996,3,"Annual",19,"MY Jun-May",1.148334
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1997,1,"Monthly",1,"Jan",0.164
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1997,1,"Monthly",2,"Feb",0.081334
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1997,1,"Monthly",3,"Mar",0.149
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1997,1,"Monthly",4,"Apr",0.03
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1997,1,"Monthly",5,"May",0.083
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",49,"Oats grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1997,1,"Monthly",6,"Jun",0.05
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2019,1,"Monthly",9,"Sep",263.144
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2019,1,"Monthly",10,"Oct",306.215928
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2019,1,"Monthly",11,"Nov",421.330784
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2019,1,"Monthly",12,"Dec",252.0463
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2019,3,"Annual",31,"MY Sep-Aug",4981.88626
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",1,"Jan",333.01165
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",2,"Feb",396.202278
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",3,"Mar",674.512151
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",4,"Apr",522.991427
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",5,"May",662.536637
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",6,"Jun",394.952355
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",7,"Jul",427.434092
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",8,"Aug",327.508658
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",9,"Sep",274.492803
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",10,"Oct",368.685
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",11,"Nov",446.163938
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,1,"Monthly",12,"Dec",441.70281
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2020,3,"Annual",31,"MY Sep-Aug",5418.622257
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",1,"Jan",579.415
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",2,"Feb",444.157159
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",3,"Mar",591.072465
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",4,"Apr",718.426395
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",5,"May",437.366287
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",6,"Jun",361.824912
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",7,"Jul",437.607529
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",8,"Aug",317.707959
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",9,"Sep",191.6094
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",10,"Oct",502.162175
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",11,"Nov",583.607266
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",12,"Dec",393.812538
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,3,"Annual",31,"MY Sep-Aug",5562.916283
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",1,"Jan",465.666
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",2,"Feb",612.798748
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",3,"Mar",798.000144
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",4,"Apr",593.316483
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",5,"May",582.405518
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",6,"Jun",437.112938
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",7,"Jul",234.822073
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",8,"Aug",167.603
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",9,"Sep",188.61723
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",10,"Oct",168.336
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",11,"Nov",100.032159
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",12,"Dec",371.52839
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,3,"Annual",31,"MY Sep-Aug",4143.502049
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",1,"Jan",368.278343
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",2,"Feb",431.971245
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",3,"Mar",692.645568
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",4,"Apr",354.063392
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",5,"May",673.429
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",6,"Jun",383.861968
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",7,"Jul",246.394291
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",8,"Aug",164.344463
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",9,"Sep",142.496
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",10,"Oct",152.668
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",11,"Nov",132.397
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",12,"Dec",324.298
3,"Exports and imports",12,"Corn",300,1.020,"  Caribbean Basin (CBERA)",11,"Corn grain",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,3,"Annual",31,"MY Sep-Aug",751.859
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",1996,1,"Monthly",12,"Dec",0.003266
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",1996,3,"Annual",19,"MY Jun-May",0.003266
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2001,3,"Annual",19,"MY Jun-May",0.002114
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2002,1,"Monthly",5,"May",0.002114
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2002,1,"Monthly",10,"Oct",0.001228
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2002,3,"Annual",19,"MY Jun-May",0.001228
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2003,1,"Monthly",10,"Oct",0.001929
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2003,3,"Annual",19,"MY Jun-May",0.001929
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",4,"Apr",0.146502
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",5,"May",0.01996
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",7,"Jul",0.132844
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",8,"Aug",0.019958
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,3,"Annual",19,"MY Jun-May",0.192718
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",4,"Apr",0.019958
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",5,"May",0.019958
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",10,"Oct",1.49882
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",11,"Nov",0.500681
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,3,"Annual",19,"MY Jun-May",1.999501
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,3,"Annual",19,"MY Jun-May",1.196
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",5,"May",1.196
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",7,"Jul",0.25
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",9,"Sep",0.504
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",10,"Oct",2.499
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",11,"Nov",3.09
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",12,"Dec",4.722
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,3,"Annual",19,"MY Jun-May",11.16
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",2,"Feb",0.055
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",3,"Mar",0.04
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",7,"Jul",0.02
3,"Exports and imports",9,"Barley",300,1.020,"  Caribbean Basin (CBERA)",14,"Barley malting",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",8,"Aug",0.09
